External ID,Listing Title additional text,Manufacturer Part Number,Year Built,PASC Condition Rating,Condition Details,MTR,Valve Type,"Inlet Size ("")","Outlet Size ("")",Class (#),Manufacturer,Model #,Body Material,Actuator,Actuator Details,Trunnion Mount,Trim,Ball,Stem,Ends,Seats,Temp Range,Pattern,Bore,Bonnet,Disc,Port,OS&Y,Skidded,Housed,Operational Status,Last Inspection,Warranty,Warranty Details,Units Available,Internal Comments,Deal Status,Price
GA-100Y3_3_0,"Size-3X0 GATE VALVE, SS A351-CF8M, CL150, RF, FP BB FLW TR12, B16.5/B16.10, API 600, SPEC 4000-VC-316, TAG: GA-100Y3",,,,,Yes,,"3""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,2,085354-P-4102-09,,$1.00
GA-1500SY3_2_0,"2"" CL1500 RF VELAN GATE VALVE, FP, T-PATERN BODY, CF8M BODY/BOLTED BONNET, STELLITE 6 WEDGE/DISC SURFACE, STELLITE 6 SEAT SURFACE, 316/316L STEM, SOUR SERVICE, B8R BOLTING",,,,,Yes,,"2""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,085354-P-4102-06,,$1.00
GA-1510STW_1.5_0,"1-1/2"" CL1500 FLANGED VELAN GATE VALVE, VERTICAL A105N BODY/WELDED BONNET, STELLITE 6 DISC & SEAT, 13CR STEM, TRIM 5 9V1-GA1510STW TAG: GA-1510STW NON STOCK",,,,,Yes,,"1.5""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,085354-P-4102-04,,$1.00
GA-1514_1_0,"1"" CL1500 SW VELAN GATE VALVE, RP, A105N BODY/BOLTED BONNET, STELLITE 6 SEAT/DISC, 13CR STEM, TRIM 5, B7/2H BOLTING **BOLTING B7/2H 9V1-GA1514 TAG: GA-1514 STOCK",,,,,Yes,,"1""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,085354-P-4102-06,,$1.00
GA-1514STW_.75_0,GATE VALVE SW CL1500 RP WB SLW TR5 B16.5/B16.10 TAG: GA-1514STW,,,,,Yes,,".75""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,085354-P-4102-08,,$1.00
GA-1514SY3_.75_0,"NPS: .75 GATE VALVE, SS A182-F316/316L, CL1500, SW, RP WB SLW TR12, API 602, NACE MR0175-2002, SPEC CaptainAmerica-ENG-MEC-SP-9320-316, TAG: GA-1514SY3",,,,,Yes,,".75""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,10,00082-000-PE-P-0001,,$1.00
GA-1514SY3_.75_0,"NPS: .75 GATE VALVE, SS A182-F316/316L, CL1500, SW, RP WB SLW TR12, API 602, NACE MR0175-2002, SPEC CaptainAmerica-ENG-MEC-SP-9320-316, TAG: GA-1514SY3",,,,,Yes,,".75""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,16,00071-000-PE-P-0001,,$1.00
GA-1515_.75_0,"C04-3054B-02TS 3/4"" CL1500 THRD X SW VELAN GATE VALVE, RP, BOLTED BONNET, A105N BODY, STELLITE 6 WEDGE/DISC SURFACE, STELLITE 6 SEAT SURFACE, 13CR STEM, TRIM 5, B7/2H BOLTING",,,,,Yes,,".75""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,085354-P-4102-06,,$1.00
GA-1515L_1_0,"1"" CL1500 THRD X SW VELAN GATE VALVE, RP, VERTICAL A350 LF2 BODY/BOLTED BONNET, CF8M DISC, STELLITE 6 SEAT, 316SS STEM, L7M BOLTING HARD TESTED, NACE MR-01-75, TRIM 12",,,,,Yes,,"1""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,2,085354-P-4102-07,,$1.00
GA-1515LZ_1_0,"Size-1X0 GATE VALVE, LTCS A350-LF2-CL.1, CL1500, SW X FNPT, RP BB SLW TR12, API 602, SPEC 4000-VC-LT, TAG: GA-1515LZ",,,,,Yes,,"1""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,085354-P-4102-06,,$1.00
GA-1515SS_.75_0,"NPS: .75 GATE VALVE, CS A105N, CL1500, SW X FNPT, RP BB SLW TR12, API 602, SPEC 4000-VC-C",,,,,Yes,,".75""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,7,085354-P-4102-06,,$1.00
GA-1515SS_1_0,"1"" CL1500 THRD X SW VELAN GATE VALVE, RP, VERTICAL A105N BODY/BOLTED BONNET, CF8M DISC, STELLITE 6 SEAT, 316SS STEM, NACE MR-01-75, TRIM 12 , B7M/2HM BOLTING, HANDWHEEL",,,,,Yes,,"1""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,8,085354-P-4102-06,,$1.00
GA-1515SY3_.75_0,"3/4"" CL1500 THRD X SW VELAN GATE VALVE, RP, VERTICLE F316 BODY/BONNET, CF8M DISC, 316SS STEM, STELLITE 6 SEAT, API TRIM 12, NACE, API 602 DESIGN ASTM A193 B8M CL2/8MA BOLTING, HAND WHEEL",,,,,Yes,,".75""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,7,00082-000-PE-P-0001,,$1.00
GA-1515SY3_.75_0,"3/4"" CL1500 THRD X SW VELAN GATE VALVE, RP, VERTICLE F316 BODY/BONNET, CF8M DISC, 316SS STEM, STELLITE 6 SEAT, API TRIM 12, NACE, API 602 DESIGN ASTM A193 B8M CL2/8MA BOLTING, HAND WHEEL",,,,,Yes,,".75""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,9,00071-000-PE-P-0001,,$1.00
GA-300G_12_0,GATE VALVE RF CL300 G. OP GA-300G,,,,,Yes,,"12""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,3,085354-P-4102-06,,$1.00
GA-300L_2_0,"2"" CL300 RF NEWAY GATE VALVE, A352 LCC BODY/BOLTED BONNET, TRIM 12, NACE MR-01-75, FLEX WEDGE, 316/GRAPH GASKET L7M/7M BOLTING, API600 ASME B16.34 **9V1-GA300L TAG: GA-300L STOCK",,,,,Yes,,"2""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,00269-P-4102-01,,$1.00
GA-300S_10_0,"10"" CL300 RF NEWAY GATE VALVE, A216 WCB BODY/BOLTED BONNET, API TRIM 12, FLEX WEDGE, GRAPH PACK W/ CORR INHIB, 316 GRAPHITE GASKET, BRAIDED END/DIE FORMED INNER RINGS, B7M/2HM BOLTING, NACE, API600, ASME B16.34 **9V1-GA300S TAG: GA-300S NON STOCK",,,,,Yes,,"10""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,085354-P-4102-06,,$1.00
GA-300SP/L_2_0,"F08-1064C-02NB 2"" CL300 RF VELAN GATE VALVE, RP, A216 WCB BODY/ BONNET, 316SS TRIM, NACE MR-01-75 API TRIM 12 1SO 15156 A193 M/2HM BOLTING SPEC VARIATION API 600 DESIGN LEAKAGE EQUAL TO OR BETTER THAN CSAZ245.15 9V1-GA300SP/L TAG: GA-300SP/L STOCK",,,,,Yes,,"2""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,09C8344-P-4102-03,,$1.00
GA-300SP/L_3_0,"NPS: 3 GATE VALVE, CS A216-WCB, CL300, RF, FP BB FLW TR12, Z245.12/Z245.15 CAT.I M29C, API 6D, NACE MR0175/ISO 15156-2A, SPEC CaptainAmerica-ENG-MEC-SP-9320-PL, TAG: GA-300SP/L",,,,,Yes,,"3""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,22,00071-000-PE-P-1001,,$1.00
GA-300SP/L_3_0,"NPS: 3 GATE VALVE, CS A216-WCB, CL300, RF, FP BB FLW TR12, Z245.12/Z245.15 CAT.I M29C, API 6D, NACE MR0175/ISO 15156-2A, SPEC CaptainAmerica-ENG-MEC-SP-9320-PL, TAG: GA-300SP/L",,,,,Yes,,"3""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,2,00071-000-PE-P-1001,,$1.00
GA-300SP/L_3_0,"NPS: 3 GATE VALVE, CS A216-WCB, CL300, RF, FP BB FLW TR12, Z245.12/Z245.15 CAT.I M29C, API 6D, NACE MR0175/ISO 15156-2A, SPEC CaptainAmerica-ENG-MEC-SP-9320-PL, TAG: GA-300SP/L",,,,,Yes,,"3""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,00071-000-PE-P-1001,,$1.00
GA-300SP/LG_20_0,"NPS: 20 GATE VALVE, CS A216-WCB, CL300, RF, FP BB FLW TR12 GO, Z245.12/Z245.15 CAT.I M29C, API 6D, NACE MR0175/ISO 15156-2A, SPEC CaptainAmerica-ENG-MEC-SP-9320-PL, TAG: GA-300SP/LG",,,,,Yes,,"20""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,6,00071-000-PE-P-1001,,$1.00
GA-300SP/LG_30_0,"NPS: 30 GATE VALVE, CS A216-WCB, CL300, RF, FP BB FLW TR12 GO, Z245.12/Z245.15 CAT.I M29C, API 6D, NACE MR0175/ISO 15156-2A, SPEC CaptainAmerica-ENG-MEC-SP-9320-PL, TAG: GA-300SP/LG",,,,,Yes,,"30""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,00071-000-PE-P-1001,,$1.00
GA-300SP/LG_36_0,"NPS: 36 GATE VALVE, CS A216-WCB, CL300, RF, FP BB FLW TR12 GO, Z245.12/Z245.15 CAT.I M29C, API 6D, NACE MR0175/ISO 15156-2A, SPEC CaptainAmerica-ENG-MEC-SP-9320-PL, TAG: GA-300SP/LG",,,,,Yes,,"36""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,5,00071-000-PE-P-1001,,$1.00
GA-300SS_4_0,"SIZE-4X0 GATE VALVE, CS A216-WCB, CL300, RF, FP BB FLW TR12, B16.5/B16.10, API 600, SPEC 4000-VC-C, TAG: GA-300SS",,,,,Yes,,"4""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,3,085354-P-4102-06,,$1.00
GA-300SSG_12_0,"12"" CL300 RF NEWAY GATE VALVE, A216 WCB BODY/BOLTED BONNET, API TRIM 12, FLEX WEDGE, GRAPH PACK W/ CORR INHIB, 316 GRAPHITE GASKET, BRAIDED END/DIE FORMED INNER RINGS, B7M/2HM BOLTING, GEAR OP, NACE, API600, ANSI B16.34 **9V1-GA300SSG TAG: GA-300SSG NON S",,,,,Yes,,"12""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,085354-P-4102-06,,$1.00
GA-313Y6_.75_0,"Gate Valve, FNPT, CL300 GA-313Y6",,,,,Yes,,".75""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,085354-P-4102-06,,$1.00
GA-600HS_2_0_LCC,"NPS: 2 GATE VALVE , IMPACT TESTED CARBON STEEL PER ASTM A352 GRADE LCC , CL",,,,,Yes,,"2""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,00082-000-ME-P-0003.03,,$1.00
GA-600HS_2_0,"NPS: 2 GATE VALVE , CARBON STEEL PER ASTM A216 GRADE WCB , CLASS 600 , RAIS",,,,,Yes,,"2""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,8,WPC Surplus,,$1.00
GA-600HS_2_0,"NPS: 2 GATE VALVE , CARBON STEEL PER ASTM A216 GRADE WCB , CLASS 600 , RAIS",,,,,Yes,,"2""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,20,,,$1.00
GA-600HS_2_0,"NPS: 2 GATE VALVE , CARBON STEEL PER ASTM A216 GRADE WCB , CLASS 600 , RAIS",,,,,Yes,,"2""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,3,,,$1.00
GA-600HS_2_0,"NPS: 2 GATE VALVE , CARBON STEEL PER ASTM A216 GRADE WCB , CLASS 600 , RAIS",,,,,Yes,,"2""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,8,WPC Surplus,,$1.00
GA-600HS_2_0,"NPS: 2 GATE VALVE , CARBON STEEL PER ASTM A216 GRADE WCB , CLASS 600 , RAIS",,,,,Yes,,"2""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,10,WPC Surplus,,$1.00
GA-600HS_2_0,"NPS: 2 GATE VALVE , CARBON STEEL PER ASTM A216 GRADE WCB , CLASS 600 , RAIS",,,,,Yes,,"2""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,10,WPC Surplus,,$1.00
GA-600HS_2_0,"NPS: 2 GATE VALVE , CARBON STEEL PER ASTM A216 GRADE WCB , CLASS 600 , RAIS",,,,,Yes,,"2""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,5,WPC Surplus,,$1.00
GA-600HS_2_0,"NPS: 2 GATE VALVE , CARBON STEEL PER ASTM A216 GRADE WCB , CLASS 600 , RAIS",,,,,Yes,,"2""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,10,WPC Surplus,,$1.00
GA-600HS_2_0,"NPS: 2 GATE VALVE , CARBON STEEL PER ASTM A216 GRADE WCB , CLASS 600 , RAIS",,,,,Yes,,"2""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,WPC Surplus,,$1.00
GA-600HS_2_0,"NPS: 2 GATE VALVE , CARBON STEEL PER ASTM A216 GRADE WCB , CLASS 600 , RAIS",,,,,Yes,,"2""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,6,WPC Surplus,,$1.00
GA-600HS_2_0,"NPS: 2 GATE VALVE , CARBON STEEL PER ASTM A216 GRADE WCB , CLASS 600 , RAIS",,,,,Yes,,"2""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,10,WPC Surplus,,$1.00
GA-600HS_2_0,"NPS: 2 GATE VALVE , CARBON STEEL PER ASTM A216 GRADE WCB , CLASS 600 , RAIS",,,,,Yes,,"2""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,WPC Surplus,,$1.00
GA-600HS_2_0,"NPS: 2 GATE VALVE , CARBON STEEL PER ASTM A216 GRADE WCB , CLASS 600 , RAIS",,,,,Yes,,"2""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,WPC Surplus,,$1.00
GA-600HS_2_0,"NPS: 2 GATE VALVE , CARBON STEEL PER ASTM A216 GRADE WCB , CLASS 600 , RAIS",,,,,Yes,,"2""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,8,WPC Surplus,,$1.00
GA-600HS_2_0,"NPS: 2 GATE VALVE , CARBON STEEL PER ASTM A216 GRADE WCB , CLASS 600 , RAIS",,,,,Yes,,"2""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,9,WPC Surplus,,$1.00
GA-600HS_2_0,"NPS: 2 GATE VALVE , CARBON STEEL PER ASTM A216 GRADE WCB , CLASS 600 , RAIS",,,,,Yes,,"2""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,4,WPC Surplus,,$1.00
GA-600HS_2_0,"NPS: 2 GATE VALVE , CARBON STEEL PER ASTM A216 GRADE WCB , CLASS 600 , RAIS",,,,,Yes,,"2""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,2,WPC Surplus,,$1.00
GA-600HS_2_0,"NPS: 2 GATE VALVE , CARBON STEEL PER ASTM A216 GRADE WCB , CLASS 600 , RAIS",,,,,Yes,,"2""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,7,WPC Surplus,,$1.00
GA-600HS_2_0,"NPS: 2 GATE VALVE , CARBON STEEL PER ASTM A216 GRADE WCB , CLASS 600 , RAIS",,,,,Yes,,"2""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,6,WPC Surplus,,$1.00
GA-600HS_2_0,"NPS: 2 GATE VALVE , CARBON STEEL PER ASTM A216 GRADE WCB , CLASS 600 , RAIS",,,,,Yes,,"2""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,9,WPC Surplus,,$1.00
GA-600HS_2_0,"NPS: 2 GATE VALVE , CARBON STEEL PER ASTM A216 GRADE WCB , CLASS 600 , RAIS",,,,,Yes,,"2""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,8,WPC Surplus,,$1.00
GA-600HS_2_0,"NPS: 2 GATE VALVE , CARBON STEEL PER ASTM A216 GRADE WCB , CLASS 600 , RAIS",,,,,Yes,,"2""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,6,WPC Surplus,,$1.00
GA-600HS_2_0,"NPS: 2 GATE VALVE , CARBON STEEL PER ASTM A216 GRADE WCB , CLASS 600 , RAIS",,,,,Yes,,"2""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,10,WPC Surplus,,$1.00
GA-600HS_2_0,"NPS: 2 GATE VALVE , CARBON STEEL PER ASTM A216 GRADE WCB , CLASS 600 , RAIS",,,,,Yes,,"2""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,10,WPC Surplus,,$1.00
GA-600HS_2_0,"NPS: 2 GATE VALVE , CARBON STEEL PER ASTM A216 GRADE WCB , CLASS 600 , RAIS",,,,,Yes,,"2""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,88,00071-000-PE-P-0001,,$1.00
GA-600HS_2_0,"NPS: 2 GATE VALVE , CARBON STEEL PER ASTM A216 GRADE WCB , CLASS 600 , RAIS",,,,,Yes,,"2""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,20,00071-000-PE-P-0001,,$1.00
GA-600HS_2_0,"NPS: 2 GATE VALVE , CARBON STEEL PER ASTM A216 GRADE WCB , CLASS 600 , RAIS",,,,,Yes,,"2""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,4,00077-1037-PE-POD-0001,,$1.00
GA-600HS_2_0,"NPS: 2 GATE VALVE , CARBON STEEL PER ASTM A216 GRADE WCB , CLASS 600 , RAIS",,,,,Yes,,"2""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,,,$1.00
GA-600HS_2_0,"NPS: 2 GATE VALVE , CARBON STEEL PER ASTM A216 GRADE WCB , CLASS 600 , RAIS",,,,,Yes,,"2""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,72,00071-000-PE-P-0001,,$1.00
GA-600HS_2_0,"NPS: 2 GATE VALVE , CARBON STEEL PER ASTM A216 GRADE WCB , CLASS 600 , RAIS",,,,,Yes,,"2""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,96,00082-000-PE-P-0001,,$1.00
GA-600HS_2_0,"NPS: 2 GATE VALVE , CARBON STEEL PER ASTM A216 GRADE WCB , CLASS 600 , RAIS",,,,,Yes,,"2""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,2,00082-000-ME-P-0003.03,,$1.00
GA-600HS_2_0,"NPS: 2 GATE VALVE , CARBON STEEL PER ASTM A216 GRADE WCB , CLASS 600 , RAIS",,,,,Yes,,"2""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,4,,,$1.00
GA-600HS_3_0,GATE VALVE RF CL600 GA-600HS,,,,,Yes,,"3""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,14,,,$1.00
GA-600HS_3_0,GATE VALVE RF CL600 GA-600HS,,,,,Yes,,"3""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,7,WPC Surplus,,$1.00
GA-600HS_3_0,GATE VALVE RF CL600 GA-600HS,,,,,Yes,,"3""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,00082-000-PE-P-0001,,$1.00
GA-600HS_3_0,GATE VALVE RF CL600 GA-600HS,,,,,Yes,,"3""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,7,178-PE-POD-0003,,$1.00
GA-600HS_3_0,GATE VALVE RF CL600 GA-600HS,,,,,Yes,,"3""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,3,00077-1036-PE-POD-0001,,$1.00
GA-600HS_3_0,GATE VALVE RF CL600 GA-600HS,,,,,Yes,,"3""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,3,00077-1036-PE-POD-0001,,$1.00
GA-600HS_3_0,GATE VALVE RF CL600 GA-600HS,,,,,Yes,,"3""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,00077-1034-PE-POD-0001,,$1.00
GA-600HS_3_0,GATE VALVE RF CL600 GA-600HS,,,,,Yes,,"3""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,7,00071-000-PE-P-0001,,$1.00
GA-600HS_3_0,GATE VALVE RF CL600 GA-600HS,,,,,Yes,,"3""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,32,00082-000-PE-P-0001,,$1.00
GA-600HS_3_0,GATE VALVE RF CL600 GA-600HS,,,,,Yes,,"3""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,00222-1110-PE-POD-0001,,$1.00
GA-600HS_3_0,GATE VALVE RF CL600 GA-600HS,,,,,Yes,,"3""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,3,,,$1.00
GA-600HS_4_0,GATE VALVE RF CL600 GA-600HS,,,,,Yes,,"4""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,6,00082-000-ME-P-0003.03,,$1.00
GA-600HS_6_0,"6"" CL600 RF VELAN GATE VALVE, WCB BODY, CF8M DISC, STELLITE 6 SEAT, 316 STEM, API TRIM 12, B7M/2HM BOLTING",,,,,Yes,,"6""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,2,WPC Surplus,,$1.00
GA-600HS_6_0,"6"" CL600 RF VELAN GATE VALVE, WCB BODY, CF8M DISC, STELLITE 6 SEAT, 316 STEM, API TRIM 12, B7M/2HM BOLTING",,,,,Yes,,"6""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,2,WPC Surplus,,$1.00
GA-600HS_6_0,"6"" CL600 RF VELAN GATE VALVE, WCB BODY, CF8M DISC, STELLITE 6 SEAT, 316 STEM, API TRIM 12, B7M/2HM BOLTING",,,,,Yes,,"6""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,2,WPC Surplus,,$1.00
GA-600HS_6_0,"6"" CL600 RF VELAN GATE VALVE, WCB BODY, CF8M DISC, STELLITE 6 SEAT, 316 STEM, API TRIM 12, B7M/2HM BOLTING",,,,,Yes,,"6""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,2,WPC Surplus,,$1.00
GA-600HS_6_0,"6"" CL600 RF VELAN GATE VALVE, WCB BODY, CF8M DISC, STELLITE 6 SEAT, 316 STEM, API TRIM 12, B7M/2HM BOLTING",,,,,Yes,,"6""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,2,WPC Surplus,,$1.00
GA-600HS_6_0,"6"" CL600 RF VELAN GATE VALVE, WCB BODY, CF8M DISC, STELLITE 6 SEAT, 316 STEM, API TRIM 12, B7M/2HM BOLTING",,,,,Yes,,"6""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,2,WPC Surplus,,$1.00
GA-600HS_6_0,"6"" CL600 RF VELAN GATE VALVE, WCB BODY, CF8M DISC, STELLITE 6 SEAT, 316 STEM, API TRIM 12, B7M/2HM BOLTING",,,,,Yes,,"6""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,2,WPC Surplus,,$1.00
GA-600HS_6_0,"6"" CL600 RF VELAN GATE VALVE, WCB BODY, CF8M DISC, STELLITE 6 SEAT, 316 STEM, API TRIM 12, B7M/2HM BOLTING",,,,,Yes,,"6""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,2,WPC Surplus,,$1.00
GA-600HS_6_0,"6"" CL600 RF VELAN GATE VALVE, WCB BODY, CF8M DISC, STELLITE 6 SEAT, 316 STEM, API TRIM 12, B7M/2HM BOLTING",,,,,Yes,,"6""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,2,WPC Surplus,,$1.00
GA-600HS_6_0,"6"" CL600 RF VELAN GATE VALVE, WCB BODY, CF8M DISC, STELLITE 6 SEAT, 316 STEM, API TRIM 12, B7M/2HM BOLTING",,,,,Yes,,"6""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,2,WPC Surplus,,$1.00
GA-600HS_6_0,"6"" CL600 RF VELAN GATE VALVE, WCB BODY, CF8M DISC, STELLITE 6 SEAT, 316 STEM, API TRIM 12, B7M/2HM BOLTING",,,,,Yes,,"6""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,2,WPC Surplus,,$1.00
GA-600HS_6_0,"6"" CL600 RF VELAN GATE VALVE, WCB BODY, CF8M DISC, STELLITE 6 SEAT, 316 STEM, API TRIM 12, B7M/2HM BOLTING",,,,,Yes,,"6""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,2,WPC Surplus,,$1.00
GA-600HS_6_0,"6"" CL600 RF VELAN GATE VALVE, WCB BODY, CF8M DISC, STELLITE 6 SEAT, 316 STEM, API TRIM 12, B7M/2HM BOLTING",,,,,Yes,,"6""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,WPC Surplus,,$1.00
GA-600HS_6_0,"6"" CL600 RF VELAN GATE VALVE, WCB BODY, CF8M DISC, STELLITE 6 SEAT, 316 STEM, API TRIM 12, B7M/2HM BOLTING",,,,,Yes,,"6""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,2,WPC Surplus,,$1.00
GA-600HS_6_0,"6"" CL600 RF VELAN GATE VALVE, WCB BODY, CF8M DISC, STELLITE 6 SEAT, 316 STEM, API TRIM 12, B7M/2HM BOLTING",,,,,Yes,,"6""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,2,WPC Surplus,,$1.00
GA-600HS_6_0,"6"" CL600 RF VELAN GATE VALVE, WCB BODY, CF8M DISC, STELLITE 6 SEAT, 316 STEM, API TRIM 12, B7M/2HM BOLTING",,,,,Yes,,"6""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,WPC Surplus,,$1.00
GA-600HS_6_0,"6"" CL600 RF VELAN GATE VALVE, WCB BODY, CF8M DISC, STELLITE 6 SEAT, 316 STEM, API TRIM 12, B7M/2HM BOLTING",,,,,Yes,,"6""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,2,WPC Surplus,,$1.00
GA-600HS_6_0,"6"" CL600 RF VELAN GATE VALVE, WCB BODY, CF8M DISC, STELLITE 6 SEAT, 316 STEM, API TRIM 12, B7M/2HM BOLTING",,,,,Yes,,"6""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,2,WPC Surplus,,$1.00
GA-600HS_6_0,"6"" CL600 RF VELAN GATE VALVE, WCB BODY, CF8M DISC, STELLITE 6 SEAT, 316 STEM, API TRIM 12, B7M/2HM BOLTING",,,,,Yes,,"6""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,2,WPC Surplus,,$1.00
GA-600HS_6_0,"6"" CL600 RF VELAN GATE VALVE, WCB BODY, CF8M DISC, STELLITE 6 SEAT, 316 STEM, API TRIM 12, B7M/2HM BOLTING",,,,,Yes,,"6""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,2,WPC Surplus,,$1.00
GA-600HS_6_0,"6"" CL600 RF VELAN GATE VALVE, WCB BODY, CF8M DISC, STELLITE 6 SEAT, 316 STEM, API TRIM 12, B7M/2HM BOLTING",,,,,Yes,,"6""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,00077-1027-PE-POD-0001,,$1.00
GA-600HS_6_0,"6"" CL600 RF VELAN GATE VALVE, WCB BODY, CF8M DISC, STELLITE 6 SEAT, 316 STEM, API TRIM 12, B7M/2HM BOLTING",,,,,Yes,,"6""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,178-PE-POD-0003,,$1.00
